event_year,company,ticker,announcement,category,summary,key_number,ship_quarter,availability,quote,confidence,verdict,ticker_ok,number_ok,audit_note,series,lang,n_sources,video_url
2025,Big Impact VC,,Big Impact Taiwan-Kobe cross-border MOU,partnership,Big Impact said it will sign an MOU with Startup Island Taiwan and Kobe-area LPs to promote Taiwan startups entering the Kansai/Japan market. The commitment matters as a structured channel for Taiwan startups to access Kobe City and corporate LP relationships.,,,announced,So we have LP from Coobe City and um Coobe newspaper and uh we're going to have an MOU together um to promote this uh cross border between like you know Taiwan startups um entering into you know Kai and Japan market and we're going to help introduce those companies who are LPS in this area.,0.82,real_new,True,True,Planned Taiwan-Kobe MOU is explicitly described.,keynote_forum,en,1,https://www.youtube.com/watch?v=JAW_SuhiNZc
2025,Compenzo,,Compenzo accident-compensation platform,platform,Compenzo introduced a no-win-no-fee platform that helps accident victims seek fair compensation beyond medical bill coverage. The product targets claimants who lose income or need long-term financial support after workplace or other accidents.,,,announced,So at Compenzo what we did uh we created a platform that helps people um that had an accident to get their fair compensation.,0.8,real_new,True,True,Concrete accident-compensation platform described.,keynote_forum,en,1,https://www.youtube.com/watch?v=MJiCMk-nkk4
2025,CoolIT Systems,,CoolIT Calgary manufacturing expansion,other,CoolIT Systems announced a major new Calgary manufacturing facility to scale liquid-cooling production for AI and HPC data centers. The capacity expansion supports accelerating adoption of direct liquid cooling as AI rack densities rise.,25 times the capacity,,announced,"We we have a massive new manufacturing facility 25 times 25 times the capacity in Calgary, Canada.",0.82,real_new,True,True,Concrete new Calgary capacity expansion stated.,keynote_forum,en,1,https://www.youtube.com/watch?v=dLdQJKLVhvU
2025,CopperBeat,,CopperBeat AUTOSAR-compliant ECU solution,platform,"CopperBeat announced an ECU development platform combining AUTOSAR-compliant software, a toolchain, configurable hardware, and technical services. The offering targets underserved EV OEMs and tier-one suppliers that need automotive control systems without the cost or rigidity of traditional AUTOSAR IP vendors.",,,announced,That's why we launched our uh cover copy solution with autosa compliant software cover a comprehensive to train kite and a configurable hardware.,0.8,real_new,True,True,Quote supports launched AUTOSAR ECU solution.,keynote_forum,en,1,https://www.youtube.com/watch?v=9bxbG8_Gx7Q
2025,Deep Red AI,,Deep Brain Cognto,software,"Deep Red AI disclosed an upcoming AI product, Deep Brain Cognto, aimed at dementia prevention. The product extends the company’s preventive-care AI screening portfolio beyond its existing lung, heart, and bone screening modules.",3 million US dollar,,announced,Currently we are raising for 3 million US dollar to support our global market expansion and our upcoming product deep brain cognto for dementia prevention.,0.84,real_new,True,True,Upcoming product and raise stated,keynote_forum,en,1,https://www.youtube.com/watch?v=9bxbG8_Gx7Q
2025,Delta,2308.TW,72 kW rack power unit,server,Delta highlighted a rack power product in a one-rack-unit form factor rated at 72 kW. The product targets the much higher power density required by AI infrastructure versus older 1 kW-per-1U servers.,72 kilowatt,,announced,It's called one RU or one OU and it's 72 kilowatt.,0.86,real_new,True,True,72 kW rack unit directly stated,keynote_forum,en,1,https://www.youtube.com/watch?v=NHqGFxdNswE
2025,Delta,2308.TW,Liquid-to-liquid CDU 1.5 MW cooling system,other,Delta showed a liquid-to-liquid cooling distribution unit for AI data-center infrastructure with a stated 1.5 MW capacity. The product addresses the large thermal loads created by high-density AI racks.,1.5 megaww,,announced,Now in the middle that's liquid to liquid 1.5 megaww.,0.84,real_new,True,True,Delta CDU capacity directly stated,keynote_forum,en,1,https://www.youtube.com/watch?v=NHqGFxdNswE
2025,Delta,2308.TW,Power Capacitance Shelf peak-shaving system,platform,Delta described a power capacitance shelf/capacitor shelf used as an energy buffer to smooth rapidly changing AI rack loads and reduce grid instability. This matters because AI server racks can create fast power transients that UPS and generators may not handle well.,,,announced,Recently we have this latest technology called BCS power capacitance shelf.,0.82,real_new,True,True,Quote names latest BCS technology.,keynote_forum,en,1,https://www.youtube.com/watch?v=NHqGFxdNswE
2025,Delta,2308.TW,Modular data center,platform,Delta promoted a containerized modular data-center offering that packages data-center infrastructure for faster deployment where water and electricity are available. It is positioned as a turnkey way to accelerate AI data-center buildouts.,,,announced,This is called modular data center and it will accelerate the deployment of data centers.,0.8,real_new,True,True,Concrete Delta modular data-center offering described.,keynote_forum,en,1,https://www.youtube.com/watch?v=NHqGFxdNswE
2025,Delta,2308.TW,800 VDC one-megawatt power rack,platform,Delta presented an independent power rack architecture that converts AC to 800 VDC and moves power equipment out of crowded AI server racks. The approach is intended to supply higher-density AI racks while improving end-to-end power distribution efficiency.,1 megawatt,,announced,One megawatt one power rack that supplies 1 megawatt hours of electricity.,0.78,real_new,True,True,Quote supports one-megawatt rack claim,keynote_forum,en,1,https://www.youtube.com/watch?v=NHqGFxdNswE
2025,Delta Electronics,2308.TW,All-in-one containerized AI data center,server,"Delta showcased an integrated containerized AI data center for edge computing applications. It combines Delta power, cooling, and infrastructure solutions and is positioned for rapid deployment at customer sites.",,,announced,This is an all-in-one containerized AI data center especially for uh edge computing applications.,0.88,real_new,True,True,Concrete Delta containerized data center shown.,computour,en,1,https://www.youtube.com/watch?v=FwRY5I74imA
2025,DentoAll,,DentoAll generative AI dental assistant,software,"DentoAll presented a generative AI assistant for dental clinics that can create dental charts, treatment plans, patient education materials, CRM, and operational support from a diagnosis input. The product targets productivity and standardization in dental practice management across languages.",,,announced,"So because you can see that uh the dentist just simply input the diagnosis and it could generate both the dental chart, the treatment plan and even some education material all customized with six language uh provided and not only the treatment plan we also provide the CRM the operational and system support for the clinics and this is the AI assisted diagnosis.",0.9,real_new,True,True,Concrete AI dental assistant capabilities described,keynote_forum,en,1,https://www.youtube.com/watch?v=JAW_SuhiNZc
2025,Docker,,Docker Desktop and Docker Model Runner on Snapdragon X processors and NPUs,software,Docker announced that Docker Model Runner local AI inference and Docker Desktop are coming to Snapdragon X processors and NPUs. This gives developers a simpler way to run local AI models on Snapdragon-based laptops and desktops.,,,announced,"And today, we're bringing that functionality to systems based on Snapdragon's processors.",0.91,real_new,True,True,Concrete Docker support for Snapdragon systems.,keynote,en,1,https://www.youtube.com/watch?v=EdrS3Zq3zFQ
2025,Dracula Technologies,,Dracula OPV production capacity expansion,roadmap,Dracula Technologies committed to increasing its organic photovoltaic production capacity from more than 150 million square centimeters per year to 1.5 billion square centimeters per year starting next year. This is a concrete scale-up commitment for its indoor energy-harvesting OPV cells.,1.5 billion square cm per year,next year,roadmap,Our company has already an installed production capacity of more than 150 million square cm per year and from next year on we will uh increase this capacity up to 1.5 billion square cm per year.,0.94,real_new,True,True,Concrete OPV capacity expansion commitment.,keynote_forum,en,1,https://www.youtube.com/watch?v=Rg5SL6YOi-M
2025,Enex Technology,,Enex Enos lithium-ion battery anode material mass production line,memory,"Enex Technology announced a mass-production expansion plan for its Enos lithium-ion battery anode material, designed to replace graphite with safer, fast-charging material. The company targets a 100-ton-per-year line next year and longer-term scale-up to 10,000 tons.",100 t a year,2026,roadmap,"we we are targeted to set up a mass production line with 100 t a year this next year and uh increase up to 10,000 ton uh in 2030s and which can make help us to reach the annual revenue uh 20 uh million dollar uh 20 27 and uh raise the revenue of 400 million uh by 2030.",0.82,real_new,True,True,Mass-production target and capacity stated.,keynote_forum,en,1,https://www.youtube.com/watch?v=9bxbG8_Gx7Q
2025,EV Motors Japan,,EV Motors Japan SiC inverter,platform,"EV Motors Japan highlighted its SiC inverter as the core technology behind its pure EV commercial vehicles, claiming lower battery consumption and longer battery life. The inverter underpins multiple EV products including buses, trucks, logistics vehicles, golf cars, and charging systems.",30% lower,,shipping,"With this inverter, even with the same battery with other type of vehicles, the battery consumption going to be 30% lower.",0.74,real_new,True,True,Concrete SiC inverter efficiency claim.,keynote_forum,en,1,https://www.youtube.com/watch?v=0tztKH00QhU
2025,EV Motors Japan,,EV Motors Japan Series E fundraising,other,EV Motors Japan stated it is currently in Series D and plans to open a Series E fundraising round next month. This is a concrete financing commitment tied to expansion of its EV commercial vehicle business.,,next month,roadmap,Currently we are on the serial D and next month we're going to open serial E.,0.72,real_new,True,True,Concrete Series E timing stated.,keynote_forum,en,1,https://www.youtube.com/watch?v=0tztKH00QhU
